Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
32,Perempuan,SMA,Kuli,Kawin,0,15063942,Cibadak,5116111597876385
29,Perempuan,SMP,Kuli,Kawin,2,6970141,Cisaat,8531218422133794
37,Perempuan,Diploma,Mahasiswa,Belum Kawin,0,3906906,Parungkuda,9799381043316357
39,Laki-laki,Pascasarjana,Mahasiswa,Belum Kawin,1,3671159,Jampang,7848375336446516
37,Perempuan,Pascasarjana,Guru,Kawin,0,4132092,Cisaat,5591362955428198
39,Perempuan,Sarjana,Mahasiswa,Belum Kawin,3,13329621,Parungkuda,8988226177238831
36,Perempuan,SMA,Pelajar,Belum Kawin,1,2546755,Cibadak,8643210628722600
36,Perempuan,Pascasarjana,Pengangguran,Cerai,2,7241860,Cisaat,5439049730478487
39,Laki-laki,SMA,Pelajar,Belum Kawin,3,5126726,Parungkuda,7549634977182765
39,Laki-laki,SD,Guru,Kawin,2,17859568,Sukabumi,7104521407992919
36,Perempuan,Sarjana,Pengangguran,Kawin,0,16380156,Parungkuda,7175533941863004
32,Perempuan,SMA,Kuli,Cerai,0,17113267,Cibadak,3186682905682947
26,Perempuan,SMA,PNS,Cerai,4,2835695,Sukabumi,4923451995386878
37,Laki-laki,SMA,Kuli,Belum Kawin,4,3085872,Cisaat,7277724227667074
29,Perempuan,Diploma,Pengangguran,Cerai,5,7613049,Parungkuda,4718031898803936
34,Laki-laki,Sarjana,PNS,Kawin,0,19533211,Jampang,5977823895055032
37,Laki-laki,Sarjana,Pelajar,Cerai,3,11834057,Parungkuda,8636743595762825
31,Laki-laki,Pascasarjana,Pelajar,Cerai,2,1018339,Cibadak,6693959907395498
39,Laki-laki,SMA,PNS,Kawin,3,9036742,Pelabuhan Ratu,1039240356575634
22,Perempuan,Diploma,Pelajar,Cerai,3,5577278,Cibadak,4449152204660385
28,Perempuan,Pascasarjana,Kuli,Kawin,1,5788110,Pelabuhan Ratu,1606342130570719
22,Perempuan,Diploma,Pengangguran,Cerai,4,18948978,Sukabumi,8060837635381595
33,Perempuan,SD,PNS,Kawin,3,6434884,Pelabuhan Ratu,5605908486432822
32,Laki-laki,SMP,Guru,Cerai,4,8511977,Parungkuda,5069949101463737
22,Perempuan,Diploma,Pelajar,Cerai,5,3571632,Cibadak,1588229179997376
23,Perempuan,Diploma,Pelajar,Belum Kawin,0,6746110,Jampang,6753302521182069
31,Perempuan,SMP,PNS,Cerai,0,2511884,Parungkuda,8141062426630495
39,Perempuan,SMA,Kuli,Cerai,2,16533444,Cibadak,9949935886317999
26,Laki-laki,SMA,Pelajar,Cerai,3,5729280,Sukabumi,9613987074796613
34,Perempuan,Sarjana,Pengangguran,Cerai,3,14872702,Jampang,2236199485937402
25,Perempuan,Pascasarjana,Pengangguran,Cerai,3,4513835,Parungkuda,2987800233334490
23,Laki-laki,SD,PNS,Cerai,0,13246290,Pelabuhan Ratu,2158355296875588
27,Perempuan,Sarjana,PNS,Kawin,4,14831100,Jampang,7076711042517897
23,Perempuan,Diploma,Mahasiswa,Belum Kawin,5,5636322,Pelabuhan Ratu,7513200084344617
39,Perempuan,Diploma,Pengangguran,Kawin,3,15864236,Jampang,7073142471837063
39,Perempuan,SD,PNS,Belum Kawin,3,14398138,Pelabuhan Ratu,4103506883645590
27,Perempuan,Sarjana,Mahasiswa,Kawin,1,9871539,Pelabuhan Ratu,5119208786503817
25,Perempuan,Sarjana,Pengangguran,Cerai,5,19280704,Jampang,5251576354830809
31,Perempuan,Sarjana,Kuli,Belum Kawin,1,15694989,Pelabuhan Ratu,4054820582713329
39,Laki-laki,SMA,PNS,Kawin,4,9099939,Parungkuda,6307071547006293
28,Laki-laki,SMP,Kuli,Cerai,3,14370513,Jampang,3601417691258369
30,Perempuan,Sarjana,Kuli,Kawin,1,4121393,Cibadak,6641194870567144
34,Perempuan,SMP,Pelajar,Belum Kawin,2,3416286,Sukabumi,5847185412250829
24,Laki-laki,SMP,Kuli,Cerai,2,16174138,Sukabumi,3641913907174725
28,Perempuan,Pascasarjana,PNS,Kawin,0,5532961,Pelabuhan Ratu,0851153679752328
35,Laki-laki,SMA,Mahasiswa,Kawin,1,2268620,Pelabuhan Ratu,0152149681686882
29,Laki-laki,Diploma,Mahasiswa,Cerai,0,17088729,Cisaat,5575621107626187
39,Laki-laki,Pascasarjana,Guru,Kawin,4,6566296,Sukabumi,1625545756347695
36,Perempuan,Diploma,PNS,Cerai,5,2031545,Parungkuda,5908106509672999
26,Perempuan,SD,Kuli,Kawin,5,1961793,Cibadak,8989857148464515
32,Laki-laki,Diploma,Mahasiswa,Kawin,3,1968488,Parungkuda,0408778541704534
23,Perempuan,SMA,Pelajar,Cerai,2,7788629,Cisaat,2969068612996305
26,Perempuan,Diploma,Guru,Cerai,1,2414898,Cibadak,1713852082537188
38,Perempuan,Diploma,Pengangguran,Cerai,0,8287315,Cibadak,9096841407291964
27,Laki-laki,Pascasarjana,PNS,Cerai,4,9094009,Pelabuhan Ratu,2019020796897187
28,Perempuan,SD,Kuli,Cerai,3,19696707,Jampang,8754640476467932
30,Laki-laki,Diploma,Pelajar,Kawin,4,8911378,Sukabumi,2608368331971340
26,Perempuan,Pascasarjana,Mahasiswa,Kawin,0,15865773,Cibadak,8827486139011362
22,Laki-laki,SD,Pelajar,Cerai,3,5088653,Sukabumi,8920789255398229
27,Laki-laki,Sarjana,Pengangguran,Cerai,4,17748024,Pelabuhan Ratu,9993455036286569
26,Laki-laki,SMP,Kuli,Belum Kawin,5,10290782,Pelabuhan Ratu,8142838420896999
26,Perempuan,Diploma,Kuli,Cerai,4,18703417,Cibadak,9668477705172827
35,Laki-laki,Sarjana,Pelajar,Belum Kawin,5,2908211,Cisaat,8081707725083718
29,Perempuan,Pascasarjana,PNS,Cerai,5,11954713,Pelabuhan Ratu,9094264387150495
35,Perempuan,SMP,Mahasiswa,Belum Kawin,1,15438251,Pelabuhan Ratu,2393435016522215
26,Laki-laki,SMP,Mahasiswa,Belum Kawin,1,7035189,Parungkuda,1214341983559319
39,Perempuan,SD,Mahasiswa,Cerai,0,13049740,Pelabuhan Ratu,7283663038276033
32,Laki-laki,SD,Pelajar,Belum Kawin,0,10164375,Cibadak,3577783097546873
25,Laki-laki,SD,Pengangguran,Belum Kawin,2,1537298,Cibadak,7899107681830779
24,Perempuan,SMA,Kuli,Kawin,1,10536481,Pelabuhan Ratu,7752109594358624
35,Perempuan,Sarjana,Kuli,Belum Kawin,3,4297694,Pelabuhan Ratu,5551777205712217
24,Perempuan,SMA,Pengangguran,Cerai,4,7094511,Jampang,1746350967521151
32,Perempuan,Sarjana,Pelajar,Belum Kawin,0,11385274,Cibadak,6172182373292258
30,Laki-laki,SD,Pengangguran,Cerai,5,17005156,Cibadak,1152590488732832
23,Perempuan,SD,Pelajar,Cerai,3,6128980,Sukabumi,4929229808670373
33,Laki-laki,Pascasarjana,Mahasiswa,Kawin,0,19180282,Pelabuhan Ratu,3149691396238690
26,Laki-laki,SD,Pengangguran,Belum Kawin,3,9985764,Sukabumi,4986834882147940
26,Perempuan,Pascasarjana,Kuli,Kawin,4,5788751,Sukabumi,7845743700577823
35,Laki-laki,Sarjana,Kuli,Cerai,4,19891754,Pelabuhan Ratu,4234933863983471
22,Laki-laki,Pascasarjana,Mahasiswa,Belum Kawin,5,3257231,Jampang,4495998878813865
37,Laki-laki,SMP,Pelajar,Kawin,1,18315656,Jampang,7645663524403957
24,Perempuan,SMP,Pelajar,Belum Kawin,0,5507020,Cisaat,0275209869640919
23,Perempuan,SMA,Pengangguran,Cerai,3,9159141,Jampang,7081833347404820
39,Perempuan,SD,Pengangguran,Belum Kawin,0,16703637,Cisaat,1674444182352988
34,Laki-laki,Sarjana,Pengangguran,Belum Kawin,1,11222750,Pelabuhan Ratu,1542408021919152
37,Laki-laki,SMA,PNS,Cerai,3,18927233,Cisaat,5618201396971570
38,Perempuan,Diploma,Kuli,Belum Kawin,1,5180718,Sukabumi,4883640149936380
22,Perempuan,Pascasarjana,Mahasiswa,Cerai,5,12745259,Jampang,7586706596094576
39,Laki-laki,SMA,Pelajar,Cerai,5,5730291,Parungkuda,5919178535641643
29,Perempuan,Sarjana,Pelajar,Kawin,5,2236630,Sukabumi,3989312782521848
35,Perempuan,SMA,PNS,Belum Kawin,0,3076069,Pelabuhan Ratu,2608116195476893
26,Perempuan,SMP,Kuli,Cerai,0,9857294,Pelabuhan Ratu,7593580234557130
34,Perempuan,Sarjana,Kuli,Belum Kawin,5,18279042,Pelabuhan Ratu,7262005140695373
26,Laki-laki,Diploma,Pengangguran,Kawin,2,14626424,Cisaat,1095302122270022
33,Perempuan,Sarjana,Mahasiswa,Cerai,2,17094834,Cisaat,4609344167950194
22,Laki-laki,SD,Kuli,Cerai,2,3499407,Parungkuda,3626534103612423
39,Laki-laki,SD,Kuli,Belum Kawin,4,18799574,Parungkuda,5118259574869055
27,Perempuan,SMP,Pengangguran,Kawin,4,5359182,Parungkuda,9023339115756409
25,Perempuan,SMA,Pengangguran,Cerai,1,12514749,Pelabuhan Ratu,0224876586644018
39,Perempuan,SMP,Mahasiswa,Kawin,0,17826677,Sukabumi,7775974841657052
29,Laki-laki,Pascasarjana,Kuli,Cerai,0,13792948,Cisaat,4934878202810123
38,Perempuan,Pascasarjana,Kuli,Kawin,3,12750826,Jampang,8230076285466161
25,Laki-laki,SMA,PNS,Belum Kawin,2,7217798,Jampang,6845035085505017
23,Laki-laki,Diploma,Guru,Cerai,2,7747468,Cibadak,0880159293421750
23,Perempuan,SD,Guru,Belum Kawin,0,4268267,Jampang,5748262393756427
33,Perempuan,SD,Kuli,Belum Kawin,5,15929459,Sukabumi,8940529939776135
23,Perempuan,SMP,Kuli,Kawin,1,9541652,Jampang,3737826062003977
28,Perempuan,SMP,PNS,Belum Kawin,2,9299100,Jampang,6348208025613756
39,Laki-laki,Pascasarjana,PNS,Kawin,1,1285384,Sukabumi,7330672772326726
25,Laki-laki,SMA,Kuli,Belum Kawin,4,11257874,Parungkuda,0578303646659730
38,Perempuan,Diploma,Kuli,Kawin,4,16323680,Cibadak,7818827854581516
32,Laki-laki,SMP,Mahasiswa,Kawin,2,19025763,Cibadak,6307051009412638
38,Perempuan,Pascasarjana,Mahasiswa,Cerai,3,17430607,Cisaat,0073100116818354
39,Laki-laki,SMP,Mahasiswa,Belum Kawin,4,2063596,Cibadak,1985989506578993
30,Laki-laki,Diploma,Guru,Kawin,4,13319771,Parungkuda,8149805734593024
29,Perempuan,Diploma,Kuli,Belum Kawin,3,4439095,Sukabumi,7895385308128703
32,Laki-laki,SD,PNS,Cerai,4,5762767,Jampang,3777845276722716
39,Perempuan,SD,Guru,Belum Kawin,5,19183293,Pelabuhan Ratu,6900196130902094
31,Laki-laki,SD,Mahasiswa,Kawin,3,16988467,Sukabumi,4320996679714661
27,Laki-laki,Sarjana,Kuli,Kawin,5,13660187,Cibadak,9056271051074189
36,Perempuan,SD,Pengangguran,Belum Kawin,2,8979379,Cibadak,6839930625785327
37,Perempuan,SMP,Pelajar,Belum Kawin,5,16766842,Jampang,8712829908959452
24,Perempuan,SMA,Kuli,Kawin,2,11878581,Cibadak,4013819046038575
34,Laki-laki,SMP,Mahasiswa,Kawin,5,8672413,Jampang,7696680712303029
26,Perempuan,SMP,PNS,Belum Kawin,0,11463157,Pelabuhan Ratu,9788169841826559
35,Perempuan,Diploma,Guru,Belum Kawin,4,10929487,Jampang,7915493437748660
25,Laki-laki,Diploma,Mahasiswa,Cerai,2,7578054,Pelabuhan Ratu,1496702783361881
30,Perempuan,SMA,Mahasiswa,Kawin,5,10665348,Sukabumi,7783809906955615
35,Perempuan,SMA,Mahasiswa,Belum Kawin,1,14524334,Pelabuhan Ratu,8779353668222598
25,Perempuan,SD,Pengangguran,Cerai,2,19877366,Cisaat,1734620511053808
29,Perempuan,SD,Guru,Cerai,0,4465608,Cisaat,1437845360507292
28,Laki-laki,SMP,Guru,Belum Kawin,4,2539382,Parungkuda,7060406584685149
22,Perempuan,Sarjana,Mahasiswa,Belum Kawin,0,9950874,Pelabuhan Ratu,5867504726389684
29,Laki-laki,SD,Guru,Kawin,4,16297162,Pelabuhan Ratu,3214310135838981
33,Perempuan,Sarjana,PNS,Belum Kawin,1,8004215,Pelabuhan Ratu,5278838946777433
22,Perempuan,SD,PNS,Cerai,5,10420024,Cisaat,1715005115437604
38,Laki-laki,SMP,Mahasiswa,Kawin,0,761168,Jampang,5655724241553912
35,Laki-laki,Sarjana,Kuli,Cerai,0,10313982,Cisaat,5645151331317690
37,Laki-laki,Pascasarjana,PNS,Cerai,1,9889999,Pelabuhan Ratu,3752395550979864
35,Laki-laki,Sarjana,Kuli,Belum Kawin,3,13054498,Cisaat,5285085282458740
23,Laki-laki,SMP,Kuli,Belum Kawin,4,7735153,Parungkuda,7504503966621639
38,Laki-laki,Pascasarjana,Mahasiswa,Cerai,5,2419298,Cisaat,5558927350015285
30,Laki-laki,SD,Mahasiswa,Kawin,5,19003065,Parungkuda,2728417502128777
35,Laki-laki,Pascasarjana,Pelajar,Kawin,1,2183692,Sukabumi,5344979923232276
38,Perempuan,Sarjana,Pelajar,Kawin,2,14281141,Pelabuhan Ratu,0699922524368632
31,Perempuan,Pascasarjana,Kuli,Belum Kawin,1,19950951,Jampang,9439929305950047
36,Perempuan,SD,PNS,Belum Kawin,5,10433801,Pelabuhan Ratu,0342695564725513
24,Laki-laki,SMP,PNS,Cerai,0,10003602,Cibadak,4872390005918826
30,Laki-laki,Diploma,Mahasiswa,Cerai,4,14937517,Parungkuda,4724328002833308
25,Perempuan,Diploma,Kuli,Cerai,1,15967897,Pelabuhan Ratu,9819546718245760
23,Laki-laki,SD,Guru,Kawin,4,13399507,Jampang,5551505720846579
30,Perempuan,Diploma,Kuli,Kawin,2,9900507,Cibadak,7142565385777909
39,Laki-laki,SMP,Guru,Cerai,0,18224628,Parungkuda,1420829218883552
32,Perempuan,SMA,Mahasiswa,Cerai,2,11809405,Cibadak,6867975702764227
39,Perempuan,SD,Guru,Cerai,3,7264144,Sukabumi,2458183691096266
34,Perempuan,Diploma,Guru,Cerai,2,14550839,Parungkuda,0836194971819131
37,Perempuan,Pascasarjana,Pelajar,Kawin,1,7745891,Parungkuda,5055277333137575
31,Laki-laki,Diploma,Pelajar,Cerai,5,14492141,Jampang,6595295824040113
39,Laki-laki,SMP,Pelajar,Cerai,5,7472212,Pelabuhan Ratu,4536346933752864
34,Perempuan,SMA,Guru,Cerai,1,13185126,Sukabumi,3554554168157923
27,Perempuan,Sarjana,PNS,Belum Kawin,2,18187347,Jampang,2051070354431073
27,Laki-laki,SMA,Guru,Kawin,1,1493404,Cibadak,5990069817984119
22,Laki-laki,SMA,Kuli,Kawin,4,1786763,Cibadak,2729832174874116
29,Laki-laki,SD,Guru,Cerai,4,10053042,Cibadak,9964940234566807
24,Laki-laki,Diploma,Guru,Belum Kawin,4,5492334,Cibadak,0811132800017464
23,Laki-laki,SMA,Kuli,Cerai,1,15943232,Cisaat,1460613450233744
28,Perempuan,SMP,PNS,Kawin,2,5416279,Cisaat,5337759279710314
37,Perempuan,Sarjana,Pengangguran,Kawin,4,7037185,Cisaat,0470069775623483
26,Perempuan,Diploma,Kuli,Belum Kawin,3,11476229,Jampang,2655842814197021
34,Laki-laki,SMP,Guru,Cerai,3,11967841,Pelabuhan Ratu,9430720038300519
28,Perempuan,SD,Kuli,Kawin,2,12636502,Jampang,3212719019975709
28,Laki-laki,Pascasarjana,PNS,Belum Kawin,1,10745419,Cibadak,2381726957116637
28,Laki-laki,Diploma,Pelajar,Kawin,4,4161834,Parungkuda,4660914972600409
36,Laki-laki,Pascasarjana,Pengangguran,Kawin,1,7888752,Cibadak,4692307960330331
22,Laki-laki,SMA,PNS,Kawin,4,9995200,Sukabumi,2173778217839640
34,Perempuan,Sarjana,Pengangguran,Belum Kawin,1,13766527,Cibadak,2529580490253444
28,Laki-laki,SMP,PNS,Cerai,4,1244053,Pelabuhan Ratu,5520772266776928
24,Perempuan,Pascasarjana,Guru,Kawin,4,7343159,Jampang,7987635633985473
39,Perempuan,Diploma,Kuli,Kawin,4,19058402,Pelabuhan Ratu,1100859337913651
27,Perempuan,Pascasarjana,Guru,Cerai,1,10583379,Sukabumi,7176278714238058
22,Perempuan,Sarjana,Pengangguran,Belum Kawin,4,3403440,Cisaat,1093186908558898
35,Laki-laki,Diploma,PNS,Kawin,3,17859433,Cibadak,7897170921633038
38,Laki-laki,Diploma,Mahasiswa,Kawin,1,12746599,Cibadak,2727567957544477
28,Laki-laki,Diploma,Guru,Cerai,5,7784927,Pelabuhan Ratu,9550894000481606
32,Laki-laki,Diploma,Pelajar,Kawin,0,19171738,Cibadak,8279452601600632
29,Laki-laki,Sarjana,Pengangguran,Kawin,4,3166635,Jampang,5936724635211853
24,Laki-laki,SD,Pelajar,Kawin,2,4439940,Jampang,0635744618694129
28,Perempuan,Sarjana,Mahasiswa,Belum Kawin,0,12361437,Cisaat,1766813026609477
31,Laki-laki,SMP,Pengangguran,Cerai,2,11568113,Cisaat,8348856725076561
30,Laki-laki,Pascasarjana,PNS,Cerai,5,9562543,Sukabumi,5476946509405629
38,Laki-laki,Pascasarjana,Mahasiswa,Cerai,5,1084157,Parungkuda,4357222859640917
35,Laki-laki,SD,Guru,Belum Kawin,5,14730108,Cibadak,5728896635500040
33,Perempuan,Diploma,Guru,Kawin,1,3243470,Sukabumi,6843419548805600
27,Perempuan,SD,Mahasiswa,Cerai,3,14856384,Sukabumi,6562902582702181
36,Perempuan,SMP,Mahasiswa,Cerai,0,891452,Sukabumi,8790248548015586
38,Perempuan,Sarjana,Pengangguran,Kawin,2,12136932,Parungkuda,6032885028934522
23,Laki-laki,SMA,Kuli,Kawin,4,7344268,Jampang,5307376763567399
28,Perempuan,Sarjana,Kuli,Kawin,3,6899130,Jampang,2858774133783756
32,Perempuan,Diploma,Guru,Belum Kawin,4,18301799,Jampang,0050680769069284
24,Perempuan,Sarjana,Guru,Belum Kawin,1,16903491,Cibadak,9050610358327520
35,Laki-laki,Pascasarjana,Kuli,Cerai,1,15473665,Cisaat,0024651687838127
26,Perempuan,SMP,Pelajar,Cerai,5,15333677,Parungkuda,1411786508897447
36,Perempuan,SMA,PNS,Kawin,5,2477681,Sukabumi,1374717399189265
31,Perempuan,Pascasarjana,Guru,Belum Kawin,4,14183239,Pelabuhan Ratu,3243303620251676
32,Perempuan,SMA,Pelajar,Kawin,2,4282705,Jampang,3753289751863541
37,Laki-laki,Diploma,Kuli,Belum Kawin,0,18457026,Cibadak,3150433896073077
39,Laki-laki,Pascasarjana,Pelajar,Kawin,5,8358254,Parungkuda,6561278525920067
28,Laki-laki,SMA,Guru,Belum Kawin,1,16635963,Sukabumi,9063950217879238
37,Perempuan,SMP,Mahasiswa,Belum Kawin,4,18920025,Cisaat,7127301427571989
22,Perempuan,Sarjana,Guru,Kawin,4,14738644,Sukabumi,9388223159487477
23,Laki-laki,SMP,Mahasiswa,Cerai,4,19240602,Parungkuda,5684341482777017
34,Laki-laki,Pascasarjana,Kuli,Kawin,5,8466635,Sukabumi,3874116188058877
30,Laki-laki,Pascasarjana,PNS,Cerai,5,16775899,Jampang,8151077382165618
28,Laki-laki,SMA,Mahasiswa,Kawin,3,19389535,Pelabuhan Ratu,2312550392060228
35,Laki-laki,SD,Pelajar,Cerai,0,2396202,Cibadak,5760092563733805
28,Laki-laki,Diploma,Mahasiswa,Belum Kawin,2,12463142,Jampang,0813091814782160
36,Laki-laki,SMP,Mahasiswa,Belum Kawin,5,7057373,Cisaat,9475159998333611
34,Perempuan,SMA,Pengangguran,Cerai,0,3576513,Cisaat,5421705994130270
30,Perempuan,SMA,Mahasiswa,Belum Kawin,5,10944586,Cibadak,2294297731199620
30,Perempuan,Sarjana,Pengangguran,Cerai,3,14007597,Parungkuda,3811003997746794
24,Laki-laki,Pascasarjana,PNS,Kawin,0,1009682,Cisaat,9096668288850983
34,Laki-laki,SMP,Pengangguran,Belum Kawin,2,7221309,Cibadak,0992153384213358
36,Perempuan,Sarjana,Pelajar,Kawin,0,9921026,Cisaat,2620497598445967
26,Perempuan,SMP,PNS,Cerai,5,19763924,Jampang,0765484716560303
39,Perempuan,Sarjana,PNS,Kawin,2,6978268,Jampang,6931732793050072
39,Perempuan,SD,Pelajar,Kawin,3,6976184,Sukabumi,9404490849801794
23,Perempuan,SMP,Pengangguran,Belum Kawin,0,2750137,Jampang,8274040615580402
24,Laki-laki,SMA,PNS,Belum Kawin,5,13958303,Sukabumi,2994791757651793
35,Laki-laki,Diploma,Guru,Cerai,3,4387474,Sukabumi,0683337645960675
29,Perempuan,SD,Pelajar,Belum Kawin,5,14383733,Pelabuhan Ratu,1861683772958450
28,Perempuan,SMA,Guru,Kawin,3,2359447,Cibadak,1545662975460358
26,Laki-laki,SMA,Kuli,Kawin,1,9997207,Cibadak,2569162814572983
29,Perempuan,Pascasarjana,Pengangguran,Cerai,4,9149992,Jampang,3680586941016345
38,Perempuan,SMP,Mahasiswa,Belum Kawin,5,18822273,Jampang,9087401212371293
25,Perempuan,SMP,Guru,Belum Kawin,2,13303556,Parungkuda,6855357861850801
27,Laki-laki,SMP,Pelajar,Cerai,0,5124866,Cisaat,5902269346182051
38,Perempuan,Sarjana,Mahasiswa,Cerai,0,8821241,Pelabuhan Ratu,5052887839439713
28,Laki-laki,Sarjana,Pelajar,Belum Kawin,3,14020113,Parungkuda,7413867355198284
22,Perempuan,Diploma,Pengangguran,Kawin,1,19608868,Cisaat,3464207995514284
29,Perempuan,SD,Kuli,Kawin,5,16999687,Cisaat,1302936212608088
37,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,1,16126222,Cisaat,8881585268855528
29,Perempuan,SMP,PNS,Cerai,5,1111425,Parungkuda,1146470440571974
31,Laki-laki,Diploma,Guru,Cerai,1,16167386,Pelabuhan Ratu,9296619412326385
36,Perempuan,SMP,Guru,Belum Kawin,0,19416276,Parungkuda,7739034191325589
36,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,5,7079663,Parungkuda,6755277886544727
39,Laki-laki,SMA,Mahasiswa,Cerai,0,16864092,Jampang,9710342473353550
32,Laki-laki,SMA,Guru,Belum Kawin,3,1689341,Pelabuhan Ratu,6837135043493426
32,Laki-laki,SMA,PNS,Cerai,2,10626560,Cisaat,7600440795809541
29,Laki-laki,SMA,Guru,Kawin,3,1356208,Parungkuda,4773724196681054
30,Perempuan,Diploma,Guru,Belum Kawin,0,4108909,Parungkuda,3887343737275335
38,Perempuan,SD,Pelajar,Cerai,1,10090262,Jampang,6258079411558577
39,Perempuan,Sarjana,PNS,Belum Kawin,5,19663968,Parungkuda,6114337083274471
35,Perempuan,SMP,PNS,Belum Kawin,4,6916129,Pelabuhan Ratu,4595069773601669
26,Laki-laki,Pascasarjana,PNS,Belum Kawin,2,18892062,Sukabumi,4100552753884339
36,Perempuan,Sarjana,Kuli,Kawin,5,10642222,Cibadak,8660316211712710
39,Laki-laki,SMA,Pengangguran,Cerai,1,17938958,Sukabumi,3274260567812095
37,Perempuan,Diploma,Kuli,Belum Kawin,2,14616630,Sukabumi,3561034918679296
29,Perempuan,SMA,Pengangguran,Cerai,1,10428474,Sukabumi,8435754272358472
28,Laki-laki,SD,Pengangguran,Kawin,5,14455110,Jampang,2855887759193970
31,Laki-laki,Diploma,PNS,Belum Kawin,3,6074900,Cisaat,7245682381198947
29,Laki-laki,Diploma,Mahasiswa,Cerai,1,15546912,Cisaat,8114429373132958
39,Laki-laki,Sarjana,Pengangguran,Cerai,0,16140941,Pelabuhan Ratu,8200968546637066
38,Perempuan,Sarjana,Kuli,Kawin,3,2386963,Cisaat,3018335224993482
31,Perempuan,Sarjana,Guru,Cerai,2,8653308,Sukabumi,8768985044465791
31,Laki-laki,Pascasarjana,PNS,Kawin,2,11472166,Cisaat,6110763254988819
36,Laki-laki,Sarjana,Pelajar,Kawin,4,542198,Jampang,5647225853498828
26,Perempuan,Pascasarjana,Pelajar,Belum Kawin,2,14250082,Parungkuda,5073946556365051
32,Laki-laki,Diploma,Guru,Belum Kawin,0,19576487,Cisaat,5267102058628113
38,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,3,13340591,Sukabumi,5233061887015671
37,Laki-laki,Diploma,Kuli,Belum Kawin,3,6979174,Sukabumi,1990665524181166
25,Laki-laki,SMP,PNS,Kawin,4,1180954,Jampang,7980574183946221
27,Laki-laki,SMA,Pelajar,Kawin,2,12618746,Sukabumi,3093879641600224
24,Laki-laki,SMA,Pengangguran,Cerai,2,4042171,Jampang,2892462979900500
34,Perempuan,SMA,Pengangguran,Belum Kawin,2,16886240,Cisaat,4404598325076868
39,Laki-laki,SD,PNS,Cerai,5,10770750,Pelabuhan Ratu,9417425726241506
37,Perempuan,Sarjana,Guru,Cerai,5,17272752,Jampang,6684525597486320
33,Perempuan,Pascasarjana,Guru,Kawin,3,2001768,Cisaat,1906946272763468
34,Laki-laki,SMA,Kuli,Belum Kawin,5,6561520,Cisaat,7377815335197207
24,Laki-laki,Sarjana,Pengangguran,Belum Kawin,0,7790301,Cisaat,3238099228823722
32,Laki-laki,SMA,Kuli,Kawin,5,15527970,Parungkuda,7397602430682647
26,Perempuan,Sarjana,Pengangguran,Cerai,2,2288728,Cibadak,7318426510422977
30,Laki-laki,Diploma,Mahasiswa,Cerai,2,16386870,Cibadak,9430104673533552
26,Laki-laki,SMP,Pengangguran,Kawin,1,6041697,Cisaat,8435401290923118
32,Laki-laki,SMA,PNS,Belum Kawin,2,11217567,Pelabuhan Ratu,2450669396824732
23,Laki-laki,Diploma,Pengangguran,Kawin,0,3833560,Jampang,4922858857017705
22,Perempuan,Sarjana,PNS,Belum Kawin,4,9988328,Pelabuhan Ratu,2912446742793496
27,Perempuan,SMA,PNS,Kawin,0,4710602,Cibadak,3895762697250546
30,Laki-laki,Pascasarjana,Guru,Belum Kawin,1,18828600,Sukabumi,3425107806565902
24,Perempuan,SMA,Kuli,Cerai,1,5498490,Jampang,7374245652461493
23,Laki-laki,Diploma,Pengangguran,Cerai,2,16618399,Parungkuda,4244716921003105
29,Laki-laki,Pascasarjana,Guru,Kawin,5,668390,Cibadak,1189179207847507
24,Perempuan,Pascasarjana,Pelajar,Cerai,3,17403378,Pelabuhan Ratu,3184086323039783
29,Perempuan,Diploma,Guru,Kawin,5,11935070,Cibadak,6738612384279445
29,Laki-laki,SMP,Mahasiswa,Kawin,0,5667686,Parungkuda,7264449594337768
31,Laki-laki,SMA,Pengangguran,Kawin,3,10254760,Jampang,0062784438506706
39,Perempuan,Pascasarjana,Guru,Belum Kawin,0,6836376,Jampang,2653554310521017
29,Perempuan,SMA,Pelajar,Kawin,0,14476118,Parungkuda,4368424599572764
37,Perempuan,SMP,Guru,Kawin,0,17116951,Cibadak,4646177586192500
39,Perempuan,SMP,Guru,Belum Kawin,4,13091194,Sukabumi,7966412269934021
23,Laki-laki,Pascasarjana,PNS,Kawin,4,13059128,Parungkuda,5193880909007672
35,Perempuan,Pascasarjana,Pengangguran,Kawin,5,12706948,Pelabuhan Ratu,5935951942024437
34,Perempuan,SMA,Pelajar,Belum Kawin,5,2685004,Jampang,4842539207419820
29,Perempuan,Pascasarjana,Mahasiswa,Cerai,1,19961144,Sukabumi,1836017676711297
23,Laki-laki,Pascasarjana,Kuli,Kawin,2,2916597,Parungkuda,9621085739722952
33,Perempuan,SD,Pelajar,Cerai,3,17486900,Parungkuda,9821159284527557
32,Perempuan,SMA,Pengangguran,Belum Kawin,2,9908212,Pelabuhan Ratu,1765668840531635
29,Laki-laki,Diploma,Pelajar,Kawin,2,8179267,Cisaat,5018299088203337
